Canonical Ids,Sub Category,Title,URL,Readers
8705e6b0-6d01-11df-a2b2-0026b95e3eb7,Animal Behavior,A modelling framework for understanding social insect foraging,a-modelling-framework-for-understanding-social-insect-foraging,9
5003a5b0-6d03-11df-a2b2-0026b95e3eb7,Embryology,A molecular pathway determining left-right asymmetry in chick embryogenesis.,a-molecular-pathway-determining-leftright-asymmetry-in-chick-embryogenesis,5
e38b08f0-6d08-11df-afb8-0026b95d30b2,Parasitology,A molecular phylogeny of the genus Echinococcus inferred from complete mitochondrial genomes.,molecular-phylogeny-genus-echinococcus-inferred-complete-mitochondrial-genomes,3
dde91dc0-ed90-11df-99a6-0024e8453de6,Microbiology,A Molecular View of Microbial Diversity and the Biosphere,molecular-view-microbial-diversity-biosphere,13
2e4ab600-6d00-11df-a2b2-0026b95e3eb7,Microbiology,A molecular view of microbial diversity and the biosphere.,a-molecular-view-of-microbial-diversity-and-the-biosphere,11
14638be0-6d00-11df-a2b2-0026b95e3eb7,Neurobiology,A neural substrate of prediction and reward.,a-neural-substrate-of-prediction-and-reward,28
6ed16a10-6d0b-11df-afb8-0026b95d30b2,Ichthyology,A new approach to graphical analysis of feeding strategy from stomach contents data—modification of the Costello (1990) method,new-approach-graphical-analysis-feeding-strategy-stomach-contents-data-modification-costello-1990-method,8
f8686720-6d05-11df-a2b2-0026b95e3eb7,Mycology,"A new fungal phylum, the Glomeromycota: phylogeny and evolution",a-new-fungal-phylum-the-glomeromycota-phylogeny-and-evolution,4
f173a600-6d00-11df-8e55-0026b95e43ca,Virology,A new human immunodeficiency virus derived from gorillas.,new-human-immunodeficiency-virus-derived-gorillas,5
ddd16740-6d00-11df-a2b2-0026b95e3eb7,Biochemistry,A new mathematical model for relative quantification in real-time RT–PCR,a-new-mathematical-model-for-relative-quantification-in-realtime-rtpcr,12
ddd16740-6d00-11df-a2b2-0026b95e3eb7,Biotechnology,A new mathematical model for relative quantification in real-time RT–PCR,a-new-mathematical-model-for-relative-quantification-in-realtime-rtpcr,12
ddd16740-6d00-11df-a2b2-0026b95e3eb7,Cellular Biology,A new mathematical model for relative quantification in real-time RT–PCR,a-new-mathematical-model-for-relative-quantification-in-realtime-rtpcr,11
ddd16740-6d00-11df-a2b2-0026b95e3eb7,Miscellaneous,A new mathematical model for relative quantification in real-time RT–PCR,a-new-mathematical-model-for-relative-quantification-in-realtime-rtpcr,3
ddd16740-6d00-11df-a2b2-0026b95e3eb7,Molecular Biology,A new mathematical model for relative quantification in real-time RT–PCR,a-new-mathematical-model-for-relative-quantification-in-realtime-rtpcr,44
6dee10f0-463e-11e0-babf-0024e8453de6,Algology,A NEW METHOD EOR THE PREPARATION OE CLAY RICH,new-method-eor-preparation-oe-clay-rich,3
efebea00-6cff-11df-a2b2-0026b95e3eb7,Marine Biology,A new method for non-parametric multivariate analysis of variance,comparisons-of-abundance-of-coralreef-fish-catch-and-effort-surveys-vs-visual-census,23
86bc0c70-6d01-11df-a2b2-0026b95e3eb7,Genetics,A new multipoint method for genome-wide association studies by imputation of genotypes.,a-new-multipoint-method-for-genomewide-association-studies-by-imputation-of-genotypes,20
d49677f0-6d01-11df-a2b2-0026b95e3eb7,Plant Sciences,A new procedure to asses pollen viability,a-new-procedure-to-asses-pollen-viability,11
580cc130-6d01-11df-a2b2-0026b95e3eb7,Zoology and Animal Science,a New Species of Arboreal Rhinella (Anura: Bufonidae) From Cloud Forest of Southeastern Peru,a-new-species-of-arboreal-rhinella-anura-bufonidae-from-cloud-forest-of-southeastern-peru-1,15
2407b780-8716-11df-aedb-0024e8453de8,Ichthyology,"A new species of Hypostomus Lacépède, 1803 (Siluriformes: Loricariidae) from the upper rio Paraná basin, Southern Brazil",new-species-hypostomus-lacpde-1803-siluriformes-loricariidae-upper-rio-paran-basin-southern-brazil-14,6
b68fc6b0-474b-11e0-babf-0024e8453de6,Algology,A new species of Sellaphora ( Sellaphoraceae ),new-species-sellaphora-sellaphoraceae,3
14859d60-6d01-11df-a2b2-0026b95e3eb7,Biometry,A new statistical approach for assessing similarity of species composition with incidence and abundance data,a-new-statistical-approach-for-assessing-similarity-of-species-composition-with-incidence-and-abundance-data,2
14859d60-6d01-11df-a2b2-0026b95e3eb7,Botany,A new statistical approach for assessing similarity of species composition with incidence and abundance data,a-new-statistical-approach-for-assessing-similarity-of-species-composition-with-incidence-and-abundance-data,12
14859d60-6d01-11df-a2b2-0026b95e3eb7,Entomology,A new statistical approach for assessing similarity of species composition with incidence and abundance data,a-new-statistical-approach-for-assessing-similarity-of-species-composition-with-incidence-and-abundance-data,9
14859d60-6d01-11df-a2b2-0026b95e3eb7,Plant Sciences,A new statistical approach for assessing similarity of species composition with incidence and abundance data,a-new-statistical-approach-for-assessing-similarity-of-species-composition-with-incidence-and-abundance-data,11
14859d60-6d01-11df-a2b2-0026b95e3eb7,Zoology and Animal Science,A new statistical approach for assessing similarity of species composition with incidence and abundance data,a-new-statistical-approach-for-assessing-similarity-of-species-composition-with-incidence-and-abundance-data,22
0d8ac3f0-6d0b-11df-936c-0026b95e484c,Biometry,a New Technique for Maximum-Likelihood Canonical Gaussian Ordination,new-technique-maximumlikelihood-canonical-gaussian-ordination,2
75cfca20-611e-11e0-8f54-0024e8453de6,Algology,A New Technique for Reconstructing the Cation-Anion Balance in Lakes by Diatom Analysis,biology-new-technique-reconstructing-cationanion-balance,2
e17edee0-6d00-11df-a2b2-0026b95e3eb7,Botany,A niche for neutrality.,a-niche-for-neutrality,8
656a0a00-6d00-11df-a2b2-0026b95e3eb7,Botany,A Nonparametric Approach of Rate Constancy to Estimating Divergence Times in the Absence,a-nonparametric-approach-to-estimating-divergence-times-in-the-absence-of-rate-constancy,8
b11f4b90-6d00-11df-a2b2-0026b95e3eb7,Zoology and Animal Science,A nuclear DNA phylogenetic perspective on the evolution of echolocation and historical biogeography of extant bats (chiroptera).,a-nuclear-dna-phylogenetic-perspective-on-the-evolution-of-echolocation-and-historical-biogeography-of-extant-bats-chiroptera,14
f3d1e6a0-cd0e-11df-922b-0024e8453de6,Algology,A paleolimnological assessment of lake acidification in five Connecticut lakes,a-paleolimnological-assessment-of-lake-acidification-in-five-connecticut-lakes,2
aabc3790-6d05-11df-a2b2-0026b95e3eb7,Parasitology,A Parasite Cysteine Protease Is Key to Host Protein Degradation and Iron Acquisition*S,a-parasite-cysteine-protease-is-key-to-host-protein-degradation-and-iron-acquisition,3
87c56620-6d01-11df-a2b2-0026b95e3eb7,Entomology,A phylogenetic analysis of higher-level gall wasp relationships (Hymenoptera: Cynipidae),diversity-and-phylogeny-of-wolbachia-infecting-bactrocera-dorsalis-diptera-tephritidae-populations-from-china,7
6a9683b0-6d04-11df-afb8-0026b95d30b2,Botany,A phylogenetic classification of the land plants to accompany APG III,phylogenetic-classification-land-plants-accompany-apg-iii,13
085b15f0-6d07-11df-a2b2-0026b95e3eb7,Mycology,A phylogenetic overview of the Agaricomycotina.,a-phylogenetic-overview-of-the-agaricomycotina,3
3c8bd9b0-6d00-11df-a2b2-0026b95e3eb7,Botany,A phylogenetic perspective on the distribution of plant diversity,a-phylogenetic-perspective-on-the-distribution-of-plant-diversity,10
7a32ee70-6d00-11df-a2b2-0026b95e3eb7,Ornithology,A phylogenomic study of birds reveals their evolutionary history.,a-phylogenomic-study-of-birds-reveals-their-evolutionary-history,14
e3c41720-6d04-11df-afb8-0026b95d30b2,Bioinformatics,A phylogeny-driven genomic encyclopaedia of Bacteria and Archaea.,phylogenydriven-genomic-encyclopaedia-bacteria-archaea,24
e3c41720-6d04-11df-afb8-0026b95d30b2,Microbiology,A phylogeny-driven genomic encyclopaedia of Bacteria and Archaea.,phylogenydriven-genomic-encyclopaedia-bacteria-archaea,15
6f9f25e0-6d01-11df-a2b2-0026b95e3eb7,Hydrobiology,A physical-biological interaction underlying variable phenological responses to climate change by coastal zooplankton,a-physicalbiological-interaction-underlying-variable-phenological-responses-to-climate-change-by-coastal-zooplankton,3
b1a10940-6d01-11df-a2b2-0026b95e3eb7,Entomology,A plea for DNA taxonomy,a-plea-for-dna-taxonomy,7
58ce6380-6d01-11df-a2b2-0026b95e3eb7,Biophysics,A practical guide to single-molecule FRET.,a-practical-guide-to-singlemolecule-fret,11
7ec6f580-6d00-11df-a2b2-0026b95e3eb7,Bioinformatics,A Primer on Learning in Bayesian Networks for Computational Biology,a-primer-on-learning-in-bayesian-networks-for-computational-biology,21
a0472950-6d00-11df-8e55-0026b95e43ca,Bioinformatics,A primer on metagenomics.,primer-metagenomics-1,34
0232b770-6d00-11df-a2b2-0026b95e3eb7,Cellular Biology,A protein interaction network for pluripotency of embryonic stem cells.,a-protein-interaction-network-for-pluripotency-of-embryonic-stem-cells,12
251978c0-6d03-11df-a2b2-0026b95e3eb7,Biochemistry,A proteomics approach to understanding protein ubiquitination.,a-proteomics-approach-to-understanding-protein-ubiquitination,10
c03f4110-6d01-11df-afb8-0026b95d30b2,Animal Behavior,A protocol for data exploration to avoid common statistical problems,a-protocol-for-data-exploration-to-avoid-common-statistical-problems,12
c03f4110-6d01-11df-afb8-0026b95d30b2,Botany,A protocol for data exploration to avoid common statistical problems,a-protocol-for-data-exploration-to-avoid-common-statistical-problems,12
c03f4110-6d01-11df-afb8-0026b95d30b2,Forestry Science,A protocol for data exploration to avoid common statistical problems,a-protocol-for-data-exploration-to-avoid-common-statistical-problems,5
c03f4110-6d01-11df-afb8-0026b95d30b2,Ichthyology,A protocol for data exploration to avoid common statistical problems,a-protocol-for-data-exploration-to-avoid-common-statistical-problems,7
c03f4110-6d01-11df-afb8-0026b95d30b2,Marine Biology,A protocol for data exploration to avoid common statistical problems,a-protocol-for-data-exploration-to-avoid-common-statistical-problems,24
c03f4110-6d01-11df-afb8-0026b95d30b2,Ornithology,A protocol for data exploration to avoid common statistical problems,a-protocol-for-data-exploration-to-avoid-common-statistical-problems,5
c03f4110-6d01-11df-afb8-0026b95d30b2,Plant Sciences,A protocol for data exploration to avoid common statistical problems,a-protocol-for-data-exploration-to-avoid-common-statistical-problems,10
c03f4110-6d01-11df-afb8-0026b95d30b2,Zoology and Animal Science,A protocol for data exploration to avoid common statistical problems,a-protocol-for-data-exploration-to-avoid-common-statistical-problems,21
2cb3fbf0-2d88-11e0-bce8-0024e8453de6,Food Science and Technology,A quality measurement for sensory profile analysis The contribution of extended cross-validation and resampling techniques,quality-measurement-sensory-profile-analysis-contribution-extended-crossvalidation-resampling-techniques,3
3cb53e30-6d01-11df-a2b2-0026b95e3eb7,Miscellaneous,A quantitative approach to a problem in classification,a-quantitative-approach-to-a-problem-in-classification,3
74886e50-6d00-11df-a2b2-0026b95e3eb7,Neurobiology,A quantitative description of membrane current and its application to conduction and excitation in nerve,a-quantitative-description-of-membrane-current-and-its-application-to-conduction-and-excitation-in-nerve-1952,32
cfd93d00-6d0c-11df-936c-0026b95e484c,Hydrobiology,A Quantitative Food Web Model for the Macroinvertebrate Community of a Northern German Lowland Stream,quantitative-food-web-model-macroinvertebrate-community-northern-german-lowland-stream,2
ca3e46e0-6d04-11df-afb8-0026b95d30b2,Bioinformatics,A Quick Guide for Developing Effective Bioinformatics Programming Skills,quick-guide-developing-effective-bioinformatics-programming-skills,72
ca3e46e0-6d04-11df-afb8-0026b95d30b2,Biophysics,A Quick Guide for Developing Effective Bioinformatics Programming Skills,quick-guide-developing-effective-bioinformatics-programming-skills,9
bd3e6220-8052-11df-aedb-0024e8453de8,Bioinformatics,A Quick Guide to Large-Scale Genomic Data Mining,quick-guide-largescale-genomic-data-mining-98,21
c5394b00-6d03-11df-a2b2-0026b95e3eb7,Bioinformatics,A Quick Guide to Organizing Computational Biology Projects,a-quick-guide-to-organizing-computational-biology-projects,37
efe1ed00-6d01-11df-a2b2-0026b95e3eb7,Plant Sciences,A rapid and robust method of identifying transformed Arabidopsis thaliana seedlings following floral dip transformation,a-rapid-and-robust-method-of-identifying-transformed-arabidopsis-thaliana-seedlings-following-floral-dip-transformation,15
31a1fb40-a0dd-11df-8892-0024e8453de6,Animal Physiology,A rapid and sensitive method for the quantitation of microgram quantities of protein utilizing the principle of protein-dye binding,rapid-sensitive-method-quantitation-microgram-quantities-protein-utilizing-principle-proteindye-binding-5,4
c362dd50-6d03-11df-a2b2-0026b95e3eb7,Biochemistry,A rapid and sensitive method for the quantitation of microgram quantities of protein utilizing the principle of protein-dye binding.,quantitation-of-microgram-quantities-of-protein-utilizing-the-principle-of-proteindye-binding,15
47dc8cd0-6d03-11df-a2b2-0026b95e3eb7,Ornithology,a Removal Model for Estimating Detection Probabilities From Point-Count Surveys,a-removal-model-for-estimating-detection-probabilities-from-pointcount-surveys,9
6c781c50-6d01-11df-a2b2-0026b95e3eb7,Marine Biology,A review of approaches for classifying benthic habitats and evaluating habitat quality.,a-review-of-approaches-for-classifying-benthic-habitats-and-evaluating-habitat-quality,20
743d0610-6d03-11df-afb8-0026b95d30b2,Hydrobiology,A Review of Methods for Measuring the Surface Area of Stream Substrates,a-new-method-for-the-3d-measurement-of-postoperative-swelling-following-orthognathic-surgery,2
029c4ac0-fee4-11df-95f0-0024e8453de6,Forestry Science,A Review of Past Research on Dendrometers,review-past-research-dendrometers,3
4ca52de0-6d02-11df-a2b2-0026b95e3eb7,Food Science and Technology,A risk assessment approach for fresh fruits.,a-risk-assessment-approach-for-fresh-fruits,4
2c61b540-6d01-11df-a2b2-0026b95e3eb7,Embryology,A robust system for RNA interference in the chicken using a modified microRNA operon.,a-robust-system-for-rna-interference-in-the-chicken-using-a-modified-microrna-operon,6
beb84860-6d00-11df-8e55-0026b95e43ca,Bioinformatics,A scaling normalization method for differential expression analysis of RNA-seq data,scaling-normalization-method-differential-expression-analysis-rnaseq-data,40
de32b690-6cff-11df-a2b2-0026b95e3eb7,Genetics,A second generation human haplotype map of over 3.1 million SNPs.,a-second-generation-human-haplotype-map-of-over-31-million-snps,38
702ee040-0342-11e0-95f0-0024e8453de6,Neurobiology,A selective role for dopamine in stimulus-reward learning.,selective-role-dopamine-stimulusreward-learning,29
a5b6e630-6d07-11df-a474-0026b95e3e23,Mycology,A sequence database for the identification of ectomycorrhizal basidiomycetes by phylogenetic analysis,sequence-database-identification-ectomycorrhizal-basidiomycetes-phylogenetic-analysis,2
c3789d50-6d05-11df-a2b2-0026b95e3eb7,Embryology,A series of normal stages in the development of the chick embryo,a-series-of-normal-stages-in-the-development-of-the-chick-embryo-1,9
